연도,월,시도 명,시군구 명,읍면동 명,동리 명,측정소 명,수온,수소이온농도,용존산소,생화학적 산소요구량,화학적 산소요구량,부유물질,총질소,총인
2019,09,전라북도,남원시,금지면,창산리,요천2,24.6,8.4,8.9,0.9,3.9,4.8,1.748,0.044
2019,09,전라북도,남원시,송동면,세전리,요천3,21.4,7.2,10.8,0.8,4.3,3.5,1.862,0.062
2019,09,전라북도,고창군,아산면,구암리,주진천1,24.8,8.3,9.6,2.7,5.9,12.7,1.653,0.046
2019,09,전라북도,고창군,아산면,반암리,주진천2,25.0,7.9,8.7,2.1,5.3,20.2,1.543,0.046
2019,10,전라북도,익산시,성당면,부곡리,산북천,18.6,8.2,9.1,7.7,11.9,49.1,5.822,0.255
2019,10,전라북도,부안군,동진면,하장리,고부천2,19.1,7.6,9.7,1.7,8.4,72.0,2.812,0.156
2019,10,전라북도,부안군,동진면,하장리,고부천3,18.8,7.7,9.3,2.3,8.7,78.2,3.220,0.166
2019,10,전라북도,정읍시,영원면,앵성리,고부천1,18.8,7.3,9.3,1.6,7.5,65.0,2.416,0.127
2019,10,전라북도,김제시,부량면,옥정리,동진강3,19.3,7.8,9.8,1.2,5.9,19.5,3.985,0.089
2019,10,전라북도,정읍시,신태인읍,,동진강2,19.6,8.5,9.8,1.8,4.3,7.6,3.179,0.046
2019,10,전라북도,정읍시,신태인읍,구석리,용호천,19.7,7.0,8.7,0.6,6.0,9.6,4.062,0.113
2019,10,전라북도,정읍시,옹동면,산성리,동진강1,18.8,8.7,11.0,0.9,3.5,3.0,2.763,0.023
2019,10,전라북도,김제시,성덕면,남포리,신평천,20.5,7.8,9.2,2.4,13.5,82.6,7.757,0.162
2019,10,전라북도,김제시,죽산면,대창리,원평천3,19.5,8.1,8.7,3.2,9.4,40.9,3.857,0.149
2019,10,전라북도,김제시,봉남면,용신리,원평천1,23.5,8.7,15.7,0.8,6.6,18.8,5.159,0.086
2019,10,전라북도,김제시,죽산면,죽산리,원평천2,22.4,8.1,9.1,1.4,9.6,44.1,4.555,0.118
2019,10,전라북도,정읍시,공평동,,정읍천3,19.4,7.3,10.0,0.7,3.7,13.6,3.129,0.046
2019,10,전라북도,정읍시,송산동,,정읍천1,20.1,7.2,9.5,0.4,3.4,2.2,1.963,0.029
2019,10,전라북도,정읍시,연지동,,정읍천2,20.6,7.2,9.9,0.6,3.2,2.9,2.495,0.029
2019,10,전라북도,정읍시,이평면,하송리,정읍천4,19.3,7.8,11.6,2.3,8.0,13.9,5.152,0.079
2019,10,전라북도,정읍시,하모동,,천원천,19.2,7.1,9.9,1.0,4.2,6.1,3.834,0.058
2019,10,전라북도,김제시,백구면,마산리,마산천,19.0,9.1,15.9,4.0,10.4,14.3,7.848,0.177
2019,10,전라북도,완주군,삼례읍,,삼례,19.3,7.9,7.7,1.6,8.4,8.1,8.801,0.048
2019,10,전라북도,익산시,춘포면,인수리,익산천1,16.2,8.1,10.5,0.7,5.4,5.2,3.006,0.075
2019,10,전라북도,익산시,춘포면,인수리,익산천2,16.4,8.0,11.2,1.0,6.2,6.7,3.174,0.087
2019,10,전라북도,군산시,대야면,광교리,탑천,19.1,7.6,7.6,3.7,8.2,21.8,4.399,0.118
2019,10,전라북도,김제시,백구면,백구리,김제,20.1,7.4,9.5,2.5,8.3,10.5,6.567,0.090
2019,10,전라북도,김제시,백구면,월봉리,용암천,15.9,7.7,10.8,3.4,12.2,22.4,8.238,0.298
2019,10,전라북도,전주시완산구,서신동,,삼천3,18.5,7.6,10.4,0.8,4.4,4.5,2.049,0.073
2019,10,전라북도,전주시완산구,평화동3가,,삼천1,19.9,7.3,9.7,0.8,4.4,5.1,1.870,0.053
2019,10,전라북도,전주시완산구,효자동2가,,삼천2,19.2,7.2,10.1,0.7,4.3,4.0,2.070,0.064
2019,10,전라북도,완주군,소양면,황운리,소양천1,17.1,7.7,11.4,0.6,2.2,1.8,3.303,0.021
2019,10,전라북도,완주군,용진읍,상운리,소양천2,17.1,7.4,9.7,0.5,2.7,2.6,4.989,0.033
2019,10,전라북도,익산시,춘포면,용연리,익산천3,16.3,8.1,8.1,0.8,5.8,10.6,2.821,0.077
2019,10,전라북도,전주시덕진구,고랑동,,전주천7,20.8,7.3,8.0,3.1,10.7,4.3,10.757,0.071
2019,10,전라북도,전주시덕진구,전미동1가,,전주,18.0,7.8,10.7,2.2,5.5,5.6,3.168,0.102
2019,10,전라북도,전주시완산구,대성동,,전주천1,18.2,7.3,11.1,0.3,1.5,0.6,3.447,0.038
2019,10,전라북도,완주군,고산면,읍내리,고산,16.4,8.7,9.2,0.5,3.1,4.9,3.402,0.013
2019,10,전라북도,무주군,무주읍,대차리,무주남대천2,18.9,8.5,11.4,0.4,2.8,3.4,2.286,0.011
2019,10,전라북도,무주군,무주읍,읍내리,무주남대천1,18.3,8.6,10.3,0.3,2.8,2.7,2.550,0.010
2019,10,전라북도,무주군,무주읍,읍내리,무주남대천3,16.3,7.6,12.1,0.6,3.2,1.1,2.096,0.024
2019,10,전라북도,부안군,상서면,청림리,백천내,20.9,6.6,7.9,0.8,1.4,0.8,3.138,0.005
2019,10,전라북도,무주군,안성면,진도리,구량천,13.2,7.5,11.0,0.4,3.1,0.8,2.119,0.019
2019,10,전라북도,진안군,정천면,월평리,정자천,15.9,8.1,11.5,0.6,2.9,1.1,2.396,0.012
2019,10,전라북도,진안군,진안읍,운산리,진안천,18.5,8.0,9.6,1.9,3.2,2.4,3.688,0.064
2019,10,전라북도,진안군,진안읍,가막리,가막,14.6,8.0,11.3,0.5,3.5,1.2,3.539,0.041
2019,10,전라북도,무주군,무주읍,용포리,용포,18.3,8.5,10.4,0.9,4.6,2.2,1.342,0.009
2019,10,전라북도,진안군,용담면,송풍리,용담,18.3,7.8,10.7,0.6,4.7,1.6,1.603,0.017
2019,10,전라북도,남원시,운봉읍,,람천2,16.0,8.7,10.4,0.6,3.9,2.6,2.293,0.033
2019,10,전라북도,남원시,인월면,중군리,람천1,16.1,8.5,10.1,0.6,3.4,1.6,3.220,0.052
2019,10,전라북도,임실군,관촌면,방수리,관촌,16.2,7.8,10.4,0.7,2.5,1.3,1.813,0.013
2019,10,전라북도,임실군,운암면,학암리,운암,22.6,8.3,8.6,1.9,3.6,3.1,2.045,0.021
2019,10,전라북도,정읍시,산내면,매죽리,추령천,17.3,8.0,10.5,0.7,2.6,1.4,2.378,0.008
2019,10,전라북도,임실군,강진면,용수리,임실,19.0,7.7,8.8,0.9,4.3,2.3,1.569,0.010
2019,10,전라북도,순창군,동계면,구미리,동계,17.8,8.3,10.4,0.8,3.5,1.4,1.426,0.013
2019,10,전라북도,순창군,구림면,안정리,치천,13.6,7.8,10.9,0.4,2.2,0.8,1.843,0.017
2019,10,전라북도,남원시,대강면,풍산리,수홍천,12.1,7.2,10.0,0.5,2.4,1.7,2.845,0.045
2019,10,전라북도,순창군,유등면,유촌리,옥택천,12.8,7.4,10.1,0.4,2.4,2.5,1.873,0.032
2019,10,전라북도,순창군,적성면,고원리,적성,19.2,8.0,9.0,1.1,3.4,4.0,1.900,0.022
2019,10,전라북도,남원시,금지면,귀석리,남원,19.4,8.2,10.1,1.6,4.0,6.6,2.456,0.044
2019,10,전라북도,남원시,대강면,월탄리,대강,16.6,7.2,12.7,0.7,3.1,3.1,1.734,0.026
2019,10,전라북도,장수군,산서면,사상리,오수천1,14.0,7.1,11.1,0.5,2.4,2.4,2.334,0.029
2019,10,전라북도,남원시,덕과면,사율리,율천,15.8,7.0,10.9,0.6,3.0,4.8,2.256,0.073
2019,10,전라북도,남원시,사매면,서도리,월평천,14.7,7.0,11.3,0.6,3.0,2.1,3.297,0.044
2019,10,전라북도,순창군,동계면,서호리,오수천2,16.5,7.3,13.4,0.7,3.0,2.6,2.082,0.032
2019,10,전라북도,임실군,삼계면,후천리,후곡천,15.3,7.1,11.8,0.7,3.5,3.5,1.927,0.054
2019,10,전라북도,남원시,산동면,월석리,요천1,15.7,7.3,12.6,0.5,2.5,1.8,1.296,0.006
2019,10,전라북도,남원시,금지면,창산리,요천2,18.0,8.2,9.8,1.0,3.7,8.6,2.307,0.033
2019,10,전라북도,남원시,송동면,세전리,요천3,14.1,7.4,12.3,0.7,3.2,4.8,2.197,0.034
2019,10,전라북도,고창군,아산면,구암리,주진천1,17.8,8.9,9.6,1.2,6.4,12.0,3.493,0.072
2019,10,전라북도,고창군,아산면,반암리,주진천2,17.4,9.3,9.5,1.3,5.6,16.6,3.441,0.077
2019,11,전라북도,익산시,성당면,부곡리,산북천,10.6,7.9,9.1,10.9,16.5,64.0,6.931,0.506
2019,11,전라북도,부안군,동진면,하장리,고부천2,14.0,7.4,10.2,3.5,8.0,73.3,3.879,0.198
2019,11,전라북도,부안군,동진면,하장리,고부천3,12.8,7.6,10.0,3.4,11.4,60.0,4.839,0.236
2019,11,전라북도,정읍시,영원면,앵성리,고부천1,14.5,7.5,10.0,3.8,8.6,68.4,4.717,0.148
2019,11,전라북도,김제시,부량면,옥정리,동진강3,12.6,7.5,11.0,1.3,6.3,10.1,3.945,0.089
2019,11,전라북도,정읍시,신태인읍,,동진강2,9.9,7.9,11.6,0.5,5.0,7.5,3.018,0.050
2019,11,전라북도,정읍시,신태인읍,구석리,용호천,12.3,7.3,10.2,2.2,7.1,9.0,4.015,0.106
2019,11,전라북도,정읍시,옹동면,산성리,동진강1,11.6,8.0,11.1,0.3,3.7,5.1,2.441,0.023
2019,11,전라북도,김제시,성덕면,남포리,신평천,11.3,7.9,9.4,6.9,14.9,69.0,7.988,0.245
2019,11,전라북도,김제시,죽산면,대창리,원평천3,12.0,7.8,10.9,3.7,10.9,49.3,4.431,0.187
2019,11,전라북도,김제시,봉남면,용신리,원평천1,11.3,8.1,13.1,0.9,6.5,10.4,3.027,0.054
2019,11,전라북도,김제시,죽산면,죽산리,원평천2,11.2,8.2,9.6,2.2,9.7,37.7,6.550,0.106
2019,11,전라북도,정읍시,공평동,,정읍천3,13.5,7.2,10.4,3.0,5.1,10.4,3.133,0.060
2019,11,전라북도,정읍시,송산동,,정읍천1,12.3,7.4,10.5,0.7,2.6,1.3,1.660,0.029
2019,11,전라북도,정읍시,연지동,,정읍천2,14.3,7.2,10.4,2.5,5.2,8.2,3.165,0.058
2019,11,전라북도,정읍시,이평면,하송리,정읍천4,13.4,7.5,12.0,2.0,8.6,6.7,6.669,0.082
2019,11,전라북도,정읍시,하모동,,천원천,13.2,7.2,11.4,2.7,4.6,8.6,3.647,0.076
2019,11,전라북도,김제시,백구면,마산리,마산천,16.8,8.4,16.1,10.8,15.2,28.5,13.413,0.219
2019,11,전라북도,완주군,삼례읍,,삼례,11.7,7.2,9.2,0.7,9.3,9.2,8.188,0.079
2019,11,전라북도,익산시,춘포면,인수리,익산천1,6.4,7.6,12.2,0.7,6.8,6.9,3.874,0.140
2019,11,전라북도,익산시,춘포면,인수리,익산천2,7.0,7.5,12.0,1.5,7.6,7.7,3.904,0.144
2019,11,전라북도,군산시,대야면,광교리,탑천,11.8,7.8,8.7,5.5,12.5,26.9,5.821,0.211
2019,11,전라북도,김제시,백구면,백구리,김제,12.9,7.5,11.9,4.0,10.3,13.4,7.580,0.116
2019,11,전라북도,김제시,백구면,월봉리,용암천,14.4,8.2,11.9,8.4,18.8,17.2,17.115,0.393
2019,11,전라북도,전주시완산구,서신동,,삼천3,17.3,8.2,11.8,1.6,4.0,2.3,2.168,0.050
2019,11,전라북도,전주시완산구,평화동3가,,삼천1,16.9,7.3,11.7,1.2,3.4,1.7,2.328,0.058
2019,11,전라북도,전주시완산구,효자동2가,,삼천2,17.6,7.9,14.9,1.1,3.8,2.2,2.236,0.064
2019,11,전라북도,완주군,소양면,황운리,소양천1,16.3,7.6,11.3,0.4,2.2,1.2,0.736,0.030
2019,11,전라북도,완주군,용진읍,상운리,소양천2,15.9,8.0,11.4,0.6,2.5,2.6,5.158,0.037
2019,11,전라북도,익산시,춘포면,용연리,익산천3,6.2,7.7,11.7,0.8,7.5,12.0,3.812,0.153
2019,11,전라북도,전주시덕진구,고랑동,,전주천7,17.5,7.4,7.8,4.7,13.3,5.3,13.161,0.096
2019,11,전라북도,전주시덕진구,전미동1가,,전주,12.1,7.9,11.7,3.0,6.2,6.8,2.583,0.163
2019,11,전라북도,전주시완산구,대성동,,전주천1,16.0,7.5,13.1,0.7,1.5,0.7,2.512,0.008
2019,11,전라북도,완주군,고산면,읍내리,고산,7.9,7.9,11.5,0.3,2.9,2.6,3.393,0.021
2019,11,전라북도,무주군,무주읍,대차리,무주남대천2,10.6,8.6,12.4,0.4,2.3,0.6,2.558,0.026
2019,11,전라북도,무주군,무주읍,읍내리,무주남대천1,10.1,8.5,11.5,0.8,2.6,1.5,2.729,0.009
2019,11,전라북도,무주군,무주읍,읍내리,무주남대천3,10.1,7.9,14.0,0.9,3.7,0.8,2.759,0.028
2019,11,전라북도,부안군,상서면,청림리,백천내,15.2,6.7,9.3,0.9,2.6,3.2,1.708,0.003
2019,11,전라북도,무주군,안성면,진도리,구량천,7.8,7.8,12.9,1.6,4.5,1.0,3.674,0.025
2019,11,전라북도,진안군,정천면,월평리,정자천,9.5,7.8,14.0,0.5,3.1,0.4,2.431,0.009
2019,11,전라북도,진안군,진안읍,운산리,진안천,15.7,7.9,10.7,1.3,5.0,2.8,4.406,0.034
2019,11,전라북도,진안군,진안읍,가막리,가막,8.6,8.1,13.4,0.7,3.5,1.3,3.569,0.022
2019,11,전라북도,무주군,무주읍,용포리,용포,11.3,8.5,11.0,0.3,4.2,1.9,1.352,0.006
2019,11,전라북도,진안군,용담면,송풍리,용담,13.8,7.8,10.7,0.7,4.5,1.6,1.402,0.015
2019,11,전라북도,남원시,운봉읍,,람천2,8.0,8.2,12.3,0.3,3.5,3.5,2.168,0.047
2019,11,전라북도,남원시,인월면,중군리,람천1,8.1,7.9,12.7,0.4,4.5,4.2,3.087,0.640
2019,11,전라북도,임실군,관촌면,방수리,관촌,10.0,7.9,11.9,0.7,3.1,1.6,1.798,0.025
2019,11,전라북도,임실군,운암면,학암리,운암,9.9,8.7,10.9,0.6,3.2,2.8,1.270,0.008
2019,11,전라북도,정읍시,산내면,매죽리,추령천,9.8,7.8,11.8,0.6,2.6,1.2,2.174,0.026
2019,11,전라북도,임실군,강진면,용수리,임실,13.6,7.7,9.7,0.6,4.2,1.2,1.755,0.025
2019,11,전라북도,순창군,동계면,구미리,동계,9.3,8.2,11.3,0.4,3.5,2.2,1.843,0.008
2019,11,전라북도,순창군,구림면,안정리,치천,7.1,6.9,13.5,0.5,2.4,0.9,1.673,0.012
2019,11,전라북도,남원시,대강면,풍산리,수홍천,7.4,6.9,12.2,0.5,2.3,6.8,2.757,0.026
2019,11,전라북도,순창군,유등면,유촌리,옥택천,7.3,7.0,12.5,0.6,2.4,1.6,1.804,0.026
2019,11,전라북도,순창군,적성면,고원리,적성,11.9,8.4,10.2,3.0,6.8,3.7,1.823,0.010
2019,11,전라북도,남원시,금지면,귀석리,남원,14.0,8.8,11.2,1.0,5.0,4.2,1.508,0.011
2019,11,전라북도,남원시,대강면,월탄리,대강,10.9,7.2,13.7,0.8,3.8,1.4,1.762,0.029
2019,11,전라북도,장수군,산서면,사상리,오수천1,9.5,6.8,12.2,0.8,2.6,2.1,2.141,0.029
2019,11,전라북도,남원시,덕과면,사율리,율천,10.8,6.7,12.1,0.9,3.2,3.5,2.056,0.075
2019,11,전라북도,남원시,사매면,서도리,월평천,9.9,6.7,13.2,1.1,3.1,9.2,3.265,0.054
2019,11,전라북도,순창군,동계면,서호리,오수천2,11.0,7.1,13.5,1.0,3.7,1.5,1.989,0.035
2019,11,전라북도,임실군,삼계면,후천리,후곡천,8.7,6.7,13.4,0.9,3.0,1.3,1.672,0.023
2019,11,전라북도,남원시,산동면,월석리,요천1,9.1,6.9,13.3,0.4,2.2,0.9,1.679,0.027
2019,11,전라북도,남원시,금지면,창산리,요천2,13.4,8.9,10.8,2.0,5.2,7.2,2.958,0.035
2019,11,전라북도,남원시,송동면,세전리,요천3,7.9,7.7,13.2,0.9,4.0,2.3,2.650,0.040
2019,11,전라북도,고창군,아산면,구암리,주진천1,10.8,8.4,10.2,1.2,6.0,25.6,5.502,0.080
2019,11,전라북도,고창군,아산면,반암리,주진천2,11.3,8.2,10.4,1.2,5.5,25.0,5.216,0.062
2019,12,전라북도,익산시,성당면,부곡리,산북천,6.5,8.0,10.6,4.5,7.7,24.9,8.197,0.671
2019,12,전라북도,익산시,망성면,무형리,마산천,2.2,7.7,15.3,2.0,3.8,3.9,5.316,0.529
2019,12,전라북도,부안군,동진면,하장리,고부천2,7.7,8.1,12.6,2.7,7.8,30.0,3.958,0.104
2019,12,전라북도,부안군,동진면,하장리,고부천3,8.4,7.4,12.6,3.0,8.2,26.2,4.684,0.133
2019,12,전라북도,정읍시,영원면,앵성리,고부천1,8.1,8.5,12.2,5.4,9.4,26.8,4.076,0.102
2019,12,전라북도,김제시,부량면,옥정리,동진강3,8.6,7.6,13.0,1.2,6.4,7.7,5.481,0.066
2019,12,전라북도,정읍시,신태인읍,,동진강2,8.8,8.2,12.7,0.8,4.0,23.9,4.354,0.069
2019,12,전라북도,정읍시,신태인읍,구석리,용호천,7.3,8.0,12.7,1.5,7.0,3.8,4.200,0.049
2019,12,전라북도,정읍시,옹동면,산성리,동진강1,8.9,8.6,12.3,0.5,3.4,2.9,1.894,0.019
2019,12,전라북도,김제시,성덕면,남포리,신평천,6.9,8.4,13.3,3.8,12.0,25.6,5.223,0.116
2019,12,전라북도,김제시,죽산면,대창리,원평천3,6.7,7.9,12.0,2.1,7.0,26.2,3.659,0.098
2019,12,전라북도,김제시,봉남면,용신리,원평천1,9.8,8.8,16.6,1.5,6.3,7.2,4.240,0.049
2019,12,전라북도,김제시,죽산면,죽산리,원평천2,7.1,8.0,12.7,3.8,8.0,40.9,3.491,0.114
2019,12,전라북도,정읍시,공평동,,정읍천3,8.3,7.9,12.7,0.9,3.6,3.4,2.668,0.026
2019,12,전라북도,정읍시,송산동,,정읍천1,8.6,8.2,11.9,0.4,2.5,0.9,1.699,0.017
2019,12,전라북도,정읍시,연지동,,정읍천2,8.2,8.1,13.3,0.7,2.6,1.4,2.479,0.031
2019,12,전라북도,정읍시,이평면,하송리,정읍천4,10.4,7.3,13.1,1.9,8.2,4.1,7.189,0.052
2019,12,전라북도,정읍시,하모동,,천원천,8.2,8.6,13.0,1.2,4.0,3.2,2.851,0.029
2019,12,전라북도,김제시,백구면,마산리,마산천,5.9,7.8,13.3,5.7,9.5,14.4,10.431,0.154
2019,12,전라북도,완주군,삼례읍,,삼례,11.8,7.8,10.1,3.5,7.8,8.3,9.143,0.057
2019,12,전라북도,익산시,춘포면,인수리,익산천1,9.1,8.1,13.6,1.6,6.3,7.4,2.999,0.096
2019,12,전라북도,익산시,춘포면,인수리,익산천2,7.9,8.3,14.3,1.8,6.8,6.5,3.171,0.118
2019,12,전라북도,군산시,대야면,광교리,탑천,8.5,7.8,11.0,2.4,6.8,14.3,6.108,0.120
2019,12,전라북도,김제시,백구면,백구리,김제,9.7,7.5,13.2,4.1,10.6,12.2,9.086,0.119
2019,12,전라북도,김제시,백구면,월봉리,용암천,5.3,7.6,13.3,9.2,16.1,32.5,4.372,0.329
2019,12,전라북도,전주시완산구,서신동,,삼천3,7.6,7.6,12.8,1.5,4.8,2.8,3.380,0.059
2019,12,전라북도,전주시완산구,평화동3가,,삼천1,9.1,6.9,11.6,0.6,2.9,1.1,3.411,0.047
2019,12,전라북도,전주시완산구,효자동2가,,삼천2,8.1,7.2,12.6,1.2,4.0,2.9,3.012,0.048
2019,12,전라북도,완주군,소양면,황운리,소양천1,7.1,7.6,13.2,0.3,1.4,0.9,3.751,0.025
2019,12,전라북도,완주군,용진읍,상운리,소양천2,7.0,7.8,12.1,0.7,2.4,1.8,5.273,0.035
2019,12,전라북도,익산시,춘포면,용연리,익산천3,7.9,8.4,14.4,1.8,7.5,8.6,3.396,0.100
2019,12,전라북도,전주시덕진구,고랑동,,전주천7,15.0,7.3,8.6,4.7,13.7,4.7,13.902,0.086
2019,12,전라북도,전주시덕진구,전미동1가,,전주,7.2,7.8,14.5,3.9,6.5,7.8,3.757,0.174
2019,12,전라북도,전주시완산구,대성동,,전주천1,10.0,6.8,13.4,0.3,1.5,0.4,3.071,0.014
2019,12,전라북도,완주군,고산면,읍내리,고산,8.5,8.6,11.9,0.7,3.3,2.9,2.642,0.007
2019,12,전라북도,무주군,무주읍,대차리,무주남대천2,5.6,8.4,13.7,0.5,2.4,1.8,2.606,0.007
2019,12,전라북도,무주군,무주읍,읍내리,무주남대천1,4.2,8.4,13.4,0.6,2.3,1.5,2.530,0.007
2019,12,전라북도,무주군,무주읍,읍내리,무주남대천3,6.0,7.6,14.0,0.8,3.2,1.1,2.561,0.016
2019,12,전라북도,부안군,상서면,청림리,백천내,9.1,6.8,10.7,0.8,2.0,0.2,1.667,0.010
2019,12,전라북도,무주군,안성면,진도리,구량천,4.7,7.8,13.6,0.6,3.9,1.8,3.513,0.017
2019,12,전라북도,진안군,정천면,월평리,정자천,5.6,7.9,13.3,0.4,2.5,0.4,2.561,0.010
2019,12,전라북도,진안군,진안읍,운산리,진안천,7.9,7.7,12.4,1.6,4.1,2.8,3.401,0.062
2019,12,전라북도,진안군,진안읍,가막리,가막,5.2,8.1,13.9,0.8,3.2,1.5,3.758,0.018
2019,12,전라북도,무주군,무주읍,용포리,용포,6.9,8.2,11.4,0.4,3.6,1.6,1.267,0.006
2019,12,전라북도,진안군,용담면,송풍리,용담,10.2,7.7,11.4,0.6,4.1,1.1,1.401,0.012
2019,12,전라북도,남원시,운봉읍,,람천2,6.9,8.8,11.9,0.4,2.4,2.8,2.128,0.019
2019,12,전라북도,남원시,인월면,중군리,람천1,7.1,8.7,13.0,0.7,3.1,4.7,3.230,0.034
2019,12,전라북도,임실군,관촌면,방수리,관촌,3.6,7.7,13.4,1.3,2.5,1.1,1.898,0.026
2019,12,전라북도,임실군,운암면,학암리,운암,6.7,8.6,11.9,1.0,3.7,2.5,1.821,0.015
2019,12,전라북도,정읍시,산내면,매죽리,추령천,6.1,7.9,12.4,1.2,2.1,0.9,1.797,0.038
2019,12,전라북도,임실군,강진면,용수리,임실,10.5,7.8,10.4,1.0,4.1,1.5,1.609,0.049
2019,12,전라북도,순창군,동계면,구미리,동계,7.7,7.7,13.5,0.5,3.4,1.8,1.592,0.006
2019,12,전라북도,순창군,구림면,안정리,치천,4.1,7.3,14.9,0.4,2.4,1.5,1.952,0.002
2019,12,전라북도,남원시,대강면,풍산리,수홍천,5.4,7.1,13.3,0.3,2.5,0.7,2.857,0.012
2019,12,전라북도,순창군,유등면,유촌리,옥택천,4.3,7.2,13.3,0.4,2.8,0.6,1.985,0.026
2019,12,전라북도,순창군,적성면,고원리,적성,6.5,7.6,12.0,0.6,3.4,2.6,1.884,0.008
2019,12,전라북도,남원시,금지면,귀석리,남원,7.6,8.5,13.9,0.6,3.4,2.2,1.816,0.010
2019,12,전라북도,남원시,대강면,월탄리,대강,5.3,7.3,13.6,1.3,3.5,1.8,1.900,0.054
2019,12,전라북도,장수군,산서면,사상리,오수천1,1.8,7.2,13.9,0.6,2.1,0.7,2.303,0.016
2019,12,전라북도,남원시,덕과면,사율리,율천,2.5,7.1,13.8,0.9,3.6,4.0,2.346,0.082
2019,12,전라북도,남원시,사매면,서도리,월평천,1.9,7.1,14.3,0.9,3.3,8.4,3.429,0.033
2019,12,전라북도,순창군,동계면,서호리,오수천2,6.8,6.7,10.5,1.5,4.0,1.6,2.095,0.047
2019,12,전라북도,임실군,삼계면,후천리,후곡천,0.6,7.2,14.2,4.3,6.2,0.8,1.183,0.004
2019,12,전라북도,남원시,산동면,월석리,요천1,5.6,6.8,10.1,0.9,1.9,0.9,2.067,0.045
2019,12,전라북도,남원시,금지면,창산리,요천2,7.2,8.5,13.4,0.5,3.3,3.3,3.562,0.019
2019,12,전라북도,남원시,송동면,세전리,요천3,5.5,8.2,13.6,1.6,3.9,2.6,3.627,0.028
2019,12,전라북도,고창군,아산면,구암리,주진천1,6.8,8.1,11.5,3.0,7.7,12.6,4.748,0.079
2019,12,전라북도,고창군,아산면,반암리,주진천2,6.9,8.2,12.0,2.4,5.5,14.5,4.805,0.064
2020,01,전라북도,익산시,성당면,부곡리,산북천,6.2,8.1,12.5,3.3,7.1,25.6,5.568,0.635
2020,01,전라북도,익산시,망성면,무형리,마산천,4.5,7.0,14.1,2.0,5.5,7.7,7.332,0.272
2020,01,전라북도,부안군,동진면,하장리,고부천2,4.1,7.3,13.8,1.7,7.9,16.0,5.210,0.131
2020,01,전라북도,부안군,동진면,하장리,고부천3,5.0,7.6,13.5,2.6,8.2,36.7,4.547,0.215
2020,01,전라북도,정읍시,영원면,앵성리,고부천1,4.6,7.3,13.2,1.6,7.1,26.4,5.227,0.109
2020,01,전라북도,김제시,부량면,옥정리,동진강3,5.7,7.6,12.8,3.1,8.2,38.4,5.547,0.190
2020,01,전라북도,정읍시,신태인읍,,동진강2,6.0,8.0,12.2,1.1,4.2,12.6,3.288,0.042
2020,01,전라북도,정읍시,신태인읍,구석리,용호천,4.5,7.3,12.8,0.8,5.1,3.2,4.798,0.086
2020,01,전라북도,정읍시,옹동면,산성리,동진강1,6.7,8.1,12.6,0.5,3.4,2.5,2.397,0.017
2020,01,전라북도,김제시,성덕면,남포리,신평천,4.1,8.2,12.3,3.9,12.1,38.2,6.880,0.205
2020,01,전라북도,김제시,죽산면,대창리,원평천3,5.2,7.6,14.3,2.2,7.5,31.5,3.916,0.234
2020,01,전라북도,김제시,봉남면,용신리,원평천1,7.2,8.1,13.3,1.1,5.1,8.6,3.391,0.028
2020,01,전라북도,김제시,죽산면,죽산리,원평천2,3.5,8.3,12.3,1.2,7.5,27.2,3.723,0.076
2020,01,전라북도,정읍시,공평동,,정읍천3,4.7,7.2,12.7,0.5,3.0,5.8,3.178,0.030
